municipio_nome,situacao_obra,ambito,valor_inicial_contrato,valor_total_pago,contratada,cnpj_contratada,contratante,classificacao,data_paralisacao,descricao_obra,endereco,url_obra,data_prevista_conclusao
Barra do Turvo,Atrasada,Municipal,257000,190949.9,JACATIRÃO COTRUÇÕES LDEA ME,18.238.189/0001-10,PREFEITURA MUNICIPAL DE BARRA DO TURVO,"Equipamento urbanos (praças, quadras e similares)",Não informado,Construção de Arquibancada e Vestiário no Campo Municipal,Não informado,Não informado,02/07/2017
Barretos,Atrasada,Municipal,343721.27,196295.98,BLOCO ENGENHARIA CONSTRUÇÕES LTDA ME,20.174.099/0001-55,PREFEITURA MUNICIPAL DE BARRETOS,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Reforma do Cemart no município de Barretos-SP- CONTRATO 106/17 - TP 14/16 - PROCESSO 7018/17.,Não informado,Não informado,25/09/2018
Barretos,Atrasada,Municipal,1824424.51,1024542.07,GG RIBEIRÃO CONSTRUÇÕES LTDA - EPP,11.257.049/0001-40,PREFEITURA MUNICIPAL DE BARRETOS,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Construção de Unidade de Educação Infantil localizada na Rua Tenente Afonso Câmara Filho s/n no bairro Califórnia - CONTRATO 390/16 - CONCORRÊNCIA 06/16 - PROC. 6152/16.,Não informado,Não informado,13/12/2018
Barretos,Atrasada,Municipal,752424.49,624252.59,MAQ RENTAL LOCAÇÃO DE MAQUINAS E EQUIPAMENTOS LTDA,08.254.504/0001-40,PREFEITURA MUNICIPAL DE BARRETOS,Mobilidade urbana - vias urbanas,Não informado,Prolongamento da Rua Drº. Mário Vieira Marcondes,Não informado,Não informado,20/03/2019
Barretos,Atrasada,Municipal,1298888.87,1395592.27,K&G CONSTRUTORA GARCIA LTDA EPP,04.131.797/0001-17,PREFEITURA MUNICIPAL DE BARRETOS,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Construção de unidade de ensino Creche Jardim dos Coqueiros  no Município de Barretos-SP- CONTRATO - 193/16 - CC 08/15-  PROC. 24258/2015.,Não informado,Não informado,30/08/2017
Barretos,Atrasada,Municipal,1007519.73,0,EMICOL ELETROELETRÔNICA SA,61.685.723/0001-66,PREFEITURA MUNICIPAL DE BARRETOS,"Esgotamento sanitário - Rede coletora, estações de tratamento e similares",Não informado,Aeração superficial nas lagoas da Estação de Tratamento e Esgoto DAMA no Município de Barretos - 1ª Etapa,Não informado,Não informado,10/07/2019
Barretos,Atrasada,Municipal,8519195.73,7539710.49,CBN CONSTRUTORA LTDA,04.578.300/0001-03,PREFEITURA MUNICIPAL DE BARRETOS,"Equipamento urbanos (praças, quadras e similares)",Não informado,Implantacao de um Centro de Excelencia em Hipismo de Alto ReNDIMENTO NO RECINTO PAULO DE LIMA CORREA EM\nBARRETOS.,Não informado,Não informado,22/01/2019
Barretos,Atrasada,Municipal,3991508.09,4115694.84,DRR CONSTRUÇÕES E COMÉRCIO LTDA,02.607.198/0001-00,PREFEITURA MUNICIPAL DE BARRETOS,"Abastecimento de água - Captação, Adução, Tratamento e similares",Não informado,Canalização do Córrego do Aleixo no município de Barretos-SP- CONTRATO 91/17 - CP 01/17 - PROCESSO 7831/17.,Não informado,Não informado,21/08/2018
Barretos,Atrasada,Municipal,107773.53,77332.64,FABIO MAIA BARBAROTO ENGENHARIA ME,27.933.766/0001-85,PREFEITURA MUNICIPAL DE BARRETOS,"Segurança pública (Delegacias, penitenciárias e similares)",Não informado,"Execução de serviços de engenharia para reforma do prédio onde irá funcionar o CEJUSC – Centro Jurídico de Soluções de Conflito e Cidadania de Responsabilidade do Fórum de Barretos/SP, localizado na Rua 14 nº 643, Bairro Centro - CONTRATO 90/18 - CV 05/18 - PROCESSO 15152/17/17.",Não informado,Não informado,25/08/2018
Bauru,Atrasada,Municipal,129229676.07,72663570.56,COM ENGENHARIA E COMÉRCIO LTDA,26.343.038/0001-50,PREFEITURA MUNICIPAL DE BAURU,"Esgotamento sanitário - Rede coletora, estações de tratamento e similares",Não informado,"CONSTRUÇÃO DA ESTAÇÃO DE TRATAMENTO DE ESGOTO VARGEM LIMPA CUJA VAZÃO É DE 1300 L/S QUE INCLUI TRATAMENTO PRIMÁRIO, TRATAMENTO BIOLÓGICO, DESINFECÇÃO FINAL DOS ESGOTOS, MANUSEIO E DESTINAÇÃO FINAL DOS LODOS PRODUZIDOS, COM ANÁLISE DETALHADA DA POSSIBILIDADE DE DISPOSIÇÃO FINAL E SECAGEM TÉRMICA E USO AGRÍCOLA.",Rua Vereador Osmar Polido,"https://www.google.com/maps/place/R.+Ver.+Osmar+Polido,+1136-2190+-+Distrito+Industrial+Domingos+Biancardi,+Bauru+-+SP/@-22.3039045,-490205051.717m/data=!3m2!1e3!4b1!4m13!1m7!3m6!1s0x94bf5d0cc16904dd:0x4ec357b06597bbf5!2sR.+Joaquim+Marqu%C3%AAs+de+Figueiredo,+Bauru+-+SP!3b1!8m2!3d-22.3095539!4d-49.0202044!3m4!1s0x94bf5d12546cdf9b:0x81dd3d891f7e9468!8m2!3d-22.3038424!4d-49.0183334",13/10/2016
Bebedouro,Atrasada,Municipal,381714.16,0,"PEREIRA GOMES - ENGENHARIA, CONSTRUÇÕES E COMERCIO ",03.672.648/0001-00,PREFEITURA MUNICIPAL DE BEBEDOURO,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"Obra de Reforma e Ampliação do Prédio Escolar da EMEB Professor Stelio Machado Loureiro, situado na Rua General Osório, nº 915, ferramentas, equipamentos, transportes, EPIs, encargos sociais, etc as dispensas da contratada.",Não informado,Não informado,17/03/2018
Bebedouro,Atrasada,Municipal,2971273.34,2821671.48,DGB ENGENHARIA E CONSTRUÇÕES LTDA,61.608.477/0001-49,PREFEITURA MUNICIPAL DE BEBEDOURO,Mobilidade urbana - vias urbanas,Não informado,"Contrato nº 26/2016, Concorrência Pública nº 01/2016, Objeto Execução de Pavimentação e Qualificação de Vias dos Bairros Distrito Industrial II, Vila Alto do Sumaré e Jardim das Acácias, neste município de Bebedouro/SP, Empresa DGB Engenharia e Construções LTDA. Contrato de financiamento nº 0414486-27/2015 celebrado com a Caixa Econômica Federal. Obra atrasada em função de ampliação de meta de objeto.",Não informado,Não informado,27/06/2016
Bebedouro,Atrasada,Municipal,1436838.98,155036.82,GG RIBEIRÃO CONSTRUÇÕES LTDA - EPP,11.257.049/0001-40,PREFEITURA MUNICIPAL DE BEBEDOURO,"Mobilidade urbana - Pontes, viadutos e similares",Não informado,"Contrato nº 31/2018, Concorrência Pública nº 02/2018, Objeto Execução de Urbanização da Orla e Reforma do Museu do Município de Bebedouro, Empresa contratada GG Ribeirão Construções LTDA – EPP. Obra atrasada em função de período de chuva, mas principalmente por falta de repasse de recursos da União. Contrato de Repasse 832283/2016/MTUR/CAIXA.",Não informado,Não informado,18/09/2018
Bebedouro,Atrasada,Municipal,198750,198750,MONTESANTO ENGENHARIA E CONSTRUÇÕES LTDA - EPP,07.713.492/0001-01,PREFEITURA MUNICIPAL DE BEBEDOURO,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,"Contrato nº 02/2016, TP nº 09/2015, Objeto. Ampliação da Unidade Básica de Saúde - Distrito de Turvinea, situada a Rua Henrique Cândido de Oliveira, s/n, Distrito de Turvinea, Contratada Empresa Montesanto Engenharia e Construções Ltda- EPP. Obra com ampliação de meta, com aditamento financeiro.",Não informado,Não informado,25/08/2016
Birigui,Atrasada,Municipal,161932.05,136229.37,CONSTRUTORA MOLINA JOSÉ BONIFÁCIO LTDA - EPP,03.067.125/0001-27,PREFEITURA MUNICIPAL DE BIRIGUI,Mobilidade urbana - vias urbanas,Não informado,EXECUÇÃO DE SARJETÕES,Não informado,Não informado,12/10/2018
Birigui,Atrasada,Municipal,2648712.34,599121.42,SOLLIS TERRAPLENAGEM E PAVIMENTAÇÃO LTDA.,07.447.525/0001-19,PREFEITURA MUNICIPAL DE BIRIGUI,Mobilidade urbana - vias urbanas,Não informado,Recapeamento asfáltico em C.U.B.Q. em ruas do bairro Residencial Atenas e Jandaia Residencial Parque.,Não informado,Não informado,30/09/2018
Birigui,Atrasada,Municipal,3717392.3,290419.65,AUGE ENGENHARIA E CONSTRUÇÕES LTDA - EPP,07.436.021/0001-01,PREFEITURA MUNICIPAL DE BIRIGUI,"Equipamento urbanos (praças, quadras e similares)",Não informado,CONSTRUÇÃO DO CENTRO DE INICIAÇÃO AO ESPORTE,Não informado,Não informado,19/12/2019
Biritiba-Mirim,Atrasada,Municipal,820000,0,RENOV PAVIMENTAÇÃO E CONSTRUÇÕES LDTA EPP,10.277.133/0001-63,PREFEITURA MUNICIPAL DE BIRITIBA MIRIM,Mobilidade urbana - vias urbanas,Não informado,PAVIMENTAÇÃO E DRENAGEM DA ESTRADA DO NIRVANA TRECHO II,Não informado,Não informado,18/07/2018
Biritiba-Mirim,Atrasada,Estadual,91700000,854377.32,CONSÓRCIO ADUTORA SERRA DO MAR - CASM,29.066.801/0001-31,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO - SABESP,"Abastecimento de água - Captação, Adução, Tratamento e similares",Não informado,Contratação Integrada para Elaboração de Projeto Básico / Executivo Ambiental e Execução das Obras de Aproveitamento das Águas da Bacia do Rio Itapanhaú para Abastecimento da RMSP,Rodovia Dom Paulo Rolim Loureiro - SP 98,"23°42'13.25930""S e 46°04'42.34754""W",30/07/2019
Bocaina,Atrasada,Municipal,940083.25,383458.74,MACOR ENGENHARIA CONSTRUÇÕES E COMÉRCIO LTDA,57.646.374/0001-04,PREFEITURA MUNICIPAL DE BOCAINA,"Equipamento urbanos (praças, quadras e similares)",Não informado,Creche no Bairro Jardim Santa Terezinha,Não informado,Não informado,03/03/2018
Bocaina,Atrasada,Municipal,535200,312730.86,MARCOS ANTONIO FELIX FERREIRA EPP.,17.534.099/0001-04,PREFEITURA MUNICIPAL DE BOCAINA,"Equipamento urbanos (praças, quadras e similares)",Não informado,"Ampliação, Reforma, Adequação e Acessibilidade da Academia de Ginástica.",Não informado,Não informado,01/09/2015
Bofete,Atrasada,Municipal,294417.57,285656.45,RANCHO DA COLINA PAVIMENTADORA LTDA ME,11.088.761/0001-63,PREFEITURA MUNICIPAL DE BOFETE,Infraestrutura Urbana - Urbanização,Não informado,"INFRAESTRUTURA URBANA - PAVIMENTAÇÃO ASFÁLTICA, RECAPE, GUIA, SARJETA E PASSEIO PUBLICO DE VIAS URBANAS","RUA VICENTE FERREIRA,  RUA JOÃO MARTINELI, RUA ETOZIB CAPELARI, RUA OTAVIO F. VIEIRA JUNIOR, RUA SOLDADO WILLIAN R. MOREIRA, RUA BARÃO RIO BRANCO",,20/04/2018
Bofete,Atrasada,Municipal,251000,0,RANCHO DA COLINA PAVIMENTADORA LTDA ME,11.088.761/0001-63,PREFEITURA MUNICIPAL DE BOFETE,Outros,Não informado,RECAPE CONVENIO 67/2018,RUAS DA CIDADE,,14/05/2018
Bofete,Atrasada,Municipal,600000,459873.99,RANCHO DA COLINA PAVIMENTADORA LTDA ME,11.088.761/0001-63,PREFEITURA MUNICIPAL DE BOFETE,Outros,Não informado,RECAPE CONVENIO 1225/2018,RUAS DA CIDADE,,16/10/2018
Bofete,Atrasada,Municipal,327256.44,277697.33,TERRAPLENAGEM E PAVIMENTAÇÃO RANCHO DA COLINA LTDA. ME ,03.861.244/0001-57,PREFEITURA MUNICIPAL DE BOFETE,Infraestrutura Urbana - Urbanização,Não informado,"IMPLANTAÇÃO E RECAPEAMENTO DE PAVIMENTAÇÃO, COM OBRAS DE ADEQUAÇÃO DE PASSEIOS DE VIAS PUBLICAS CONVENIO  CONTRATO REPASSE 785554/2013/MCIDADES/CAIXA",AVENIDA SATURNINO MANUEL DA SILVA,,18/02/2016
Bofete,Atrasada,Municipal,245745.45,211583.36,TOTAL BRASIL TERCERIZAÇÕES E SERVIÇOS EIRELI ME,14.327.020/0001-86,PREFEITURA MUNICIPAL DE BOFETE,"Equipamento urbanos (praças, quadras e similares)",Não informado,AMPLIAÇÃO DO CENTRO PUBLICO DE CONVIVÊNCIA CONSTRUÇÃO PISCINA AQUECIDA E COBERTA,RUA JOSE DE ARRUDA,,24/10/2018
Bofete,Atrasada,Municipal,279729.77,131156.59,INCRETE PISOS E CONSTRUÇÕES LTDA-ME,07.425.147/0001-72,PREFEITURA MUNICIPAL DE BOFETE,"Equipamento urbanos (praças, quadras e similares)",Não informado,Implantação e Modernização de Infraestrutura Esportiva - Construção de Portaria e Bilheteria,Não informado,Não informado,30/03/2018
Boituva,Atrasada,Municipal,296646.03,0,DNP TERRAPLENAGEM E PAVIMENTADORA LTDA ,57.623.761/0001-17,PREFEITURA MUNICIPAL DE BOITUVA,Mobilidade urbana - vias urbanas,Não informado,Pavimentação em imediações do campo de futebol - Recanto Maravilha,Não informado,Não informado,05/07/2019
Boituva,Atrasada,Municipal,997575.76,785365.28,DNP TERRAPLENAGEM E PAVIMENTADORA LTDA ,57.623.761/0001-17,PREFEITURA MUNICIPAL DE BOITUVA,"Mobilidade urbana - Pontes, viadutos e similares",Não informado,Pavimentação e recapeamento de diversas ruas,Não informado,Não informado,16/06/2017
Boituva,Atrasada,Municipal,287842.33,177502.53,GERALDO DE LIMA EPP,15.813.749/0001-25,PREFEITURA MUNICIPAL DE BOITUVA,Habitação,Não informado,"Projeto de adequação, modernização e mecanização da coleta seletiva no municipio de Boituva SP",Não informado,Não informado,27/11/2018
Boituva,Atrasada,Municipal,394625.88,333703.2,VASCONCELOS FERNANDES CONSTRUTORA EIRELI,15.345.839/0001-39,PREFEITURA MUNICIPAL DE BOITUVA,"Equipamento urbanos (praças, quadras e similares)",07/12/2018,GINASIO DE GINASTICA ARTISTICA,Não informado,Não informado,01/03/2019
Boituva,Atrasada,Municipal,277046.1,339275.56,JABRIEL PROJETOS E CONSTRUÇÕES EIRELLI ME,12.760.747/0001-27,PREFEITURA MUNICIPAL DE BOITUVA,"Equipamento urbanos (praças, quadras e similares)",Não informado,Construção Campo de Futebol no Recanto Maravilha,Não informado,Não informado,06/01/2018
Bom Sucesso de Itararé,Atrasada,Municipal,639692.8,361251.01,RGM CONSTRUÇÕES E COMÉRCIO LTDA - ME,11.781.746/0001-04,PREFEITURA MUNICIPAL DE BOM SUCESSO DE ITARARE,Mobilidade urbana - vias urbanas,Não informado,"Serviços de Melhorias em geral nas unidades habitacionais das 40 casas novas em alvenaria do Programa Minha Casa, Minha Vida",Residencial Parque das Araucárias,"https://www.google.com.br/maps/place/conjunto+habitacional+bom+sucesso+2/@-24.314033,-49146245.203m/data=!3m2!1e3!4b1!4m5!3m4!1s0x94c3a71e464be697:0xce1a6a3136ae77c9!8m2!3d-24.3140344!4d-49.1456223",01/07/2018
Bom Sucesso de Itararé,Atrasada,Municipal,439178.41,432876.03,RGM CONSTRUÇÕES E COMÉRCIO LTDA - ME,11.781.746/0001-04,PREFEITURA MUNICIPAL DE BOM SUCESSO DE ITARARE,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,Reforma e Ampliação da unidade Básica de Saúde Maria Cacilda Ribeiro,Maria Jacinto de Almeida,"https://www.google.com.br/maps/@-24.3195557,-49143541.249a,35y,39.17t/data=!3m1!1e3",19/02/2019
Botucatu,Atrasada,Estadual,3737202.59,2098805.31,MCJ FERRARO EMPREENDIMENTOS ME,10.567.156/0001-02,HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DE BOTUCATU - HCFMB,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,Contratação de serviços de terceiros com emprego de mão de obra para ampliação do ambulatório de especialidades do Hospital das Clínicas da Faculdade de Medicina de Botucatu - HCFMB,Não informado,Não informado,09/01/2017
Botucatu,Atrasada,Estadual,3053000,2547661.19,MCJ FERRARO EMPREENDIMENTOS ME,10.567.156/0001-02,HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DE BOTUCATU - HCFMB,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,Contratação de serviços de terceiros com emprego de mão de obra para reforma e ampliação da UTI NEO NATAL do Hospital das Clínicas da Faculdade de Medicina de Botucatu - HCFMB,Não informado,Não informado,26/01/2015
Botucatu,Atrasada,Estadual,3053000,3173913.83,MCJ FERRARO EMPREENDIMENTOS ME,10.567.156/0001-02,HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DE BOTUCATU - HCFMB,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,"Contratação de serviços de terceiros com emprego de material e para a construção do refeitório e vestiário central e ampliação da sala de espera da tomografia, medicina nuclear e ressonância magnética do Hospital das Clínicas da Faculdade de Medicina de Botucatu - HCFMB",Não informado,Não informado,25/02/2016
Bragança Paulista,Atrasada,Municipal,898929.39,542476.1,MAF CONSTRUTORA EIRELI ,04.580.414/0001-98,PREFEITURA MUNICIPAL DE BRAGANCA PAULISTA,"Equipamento urbanos (praças, quadras e similares)",Não informado,"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS TÉCNICOS ESPECIALIZADOS PARA RECUPERAÇÃO, RESTAURAÇÃO E REVITALIZAÇÃO DA ANTIGA FERROVIÁRIA DO BAIRRO GUARIPOCABA",Não informado,Não informado,24/11/2016
Bragança Paulista,Atrasada,Municipal,802851.23,786295.31,FBF CONSTRUÇÕES E SERVIÇOS EIRELI – EPP,02.542.939/0001-03,PREFEITURA MUNICIPAL DE BRAGANCA PAULISTA,Mobilidade urbana - vias urbanas,Não informado,"TP 002/2017 contratação de empresa especializada para execução de obras de infraestrutura urbana, compreendendo a execução de pavimento asfáltico entendido como construção de guias e sarjetas, calçadas e frenagem de águas pluviais em diversos trechos deste município.",Não informado,Não informado,26/08/2017
Bragança Paulista,Atrasada,Municipal,599679.09,547783.6,FBF CONSTRUÇÕES E SERVIÇOS EIRELI – EPP,02.542.939/0001-03,PREFEITURA MUNICIPAL DE BRAGANCA PAULISTA,"Equipamento urbanos (praças, quadras e similares)",Não informado,URBANIZAÇÃO DA PRAÇA 9 DE JULHO,Não informado,Não informado,15/01/2019
Bragança Paulista,Atrasada,Municipal,232912.33,102939.16,CONSTRUTORA LETTIERI CORDADO LTDA,07.879.965/0001-45,PREFEITURA MUNICIPAL DE BRAGANCA PAULISTA,"Equipamento urbanos (praças, quadras e similares)",Não informado,REVITALIZAÇÃO PRAÇA RAUL LEME E PRAÇA JOSÉ BONIFÁCIO,Não informado,Não informado,30/07/2018
Bragança Paulista,Atrasada,Municipal,685409.94,167595.06,ROCCA CONSTRUÇÕES E EMPREENDIMENTOS,06.368.982/0001-55,PREFEITURA MUNICIPAL DE BRAGANCA PAULISTA,Mobilidade urbana - vias urbanas,Não informado,IMPLANTAÇÃO DE INFRAESTRUTURA URBANA EM VIAS PÚBLICAS NO BAIRRO JARDIM LADO DO MOINHO - FASE 03,Não informado,Não informado,28/12/2018
Bragança Paulista,Atrasada,Municipal,371068.53,10346.06,HEBROM CONSTRUTORA 7 LTDA ME,10.377.852/0001-56,PREFEITURA MUNICIPAL DE BRAGANCA PAULISTA,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,"CONSTRUÇÃO DO CENTRO DE REFERêNCIA DE ASSISTÊNCIA SOCIAL - CRAS , NO PARQUE DOS ESTADOS",Não informado,Não informado,02/05/2019
Bragança Paulista,Atrasada,Municipal,3623917.95,2741555.25,CEM DEZ CONSTRUÇÕES LTDA – EPP,05.453.339/0001-67,PREFEITURA MUNICIPAL DE BRAGANCA PAULISTA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,CONSTRUÇÃO DE ESCOLA PADRÃO FDE NO JD. SÃO MIGUEL,Não informado,Não informado,09/10/2015
Bragança Paulista,Atrasada,Municipal,3314661.97,2263396.08,JOFEGE PAVIMENTAÇÃO E CONSTRUÇÃO LTDA,62.162.847/0001-20,PREFEITURA MUNICIPAL DE BRAGANCA PAULISTA,Mobilidade urbana - vias urbanas,Não informado,RECAPEAMENTO ASFÁLTICO EM DIVERSAS RUAS,Não informado,Não informado,23/01/2019
Bragança Paulista,Atrasada,Municipal,1383718.83,1067456.84,ROCCA CONSTRUÇÕES E EMPREENDIMENTOS,06.368.982/0001-55,PREFEITURA MUNICIPAL DE BRAGANCA PAULISTA,Mobilidade urbana - vias urbanas,Não informado,IMPLANTAÇÃO DE INFRAESTRUTURA URBANA EM VIAS PÚBLICAS NO BAIRRO JARDIM LAGO DO MOINHO - FASE 02,Não informado,Não informado,30/06/2015
Buri,Atrasada,Municipal,142464.52,79829.86,COMERCIAL & CONSTRUTORA GALVÃO LTDA,07.606.856/0001-54,PREFEITURA MUNICIPAL DE BURI,"Equipamento urbanos (praças, quadras e similares)",Não informado,REFORMA CLUBE RECREATIVO BURIENSE,Não informado,Não informado,04/12/2018
Buri,Atrasada,Municipal,400255.32,309535.14,CONSTRUTORA ALVES & LOPES LTDA EPP,05.451.820/0001-13,PREFEITURA MUNICIPAL DE BURI,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,Reforma e ampliação Pronto Atendimento Municipal,Não informado,Não informado,21/09/2018
Buritama,Atrasada,Municipal,906200.63,0,TORRE FORTE ARAÇATUBA CONSTRUTORA LTDA,09.526.242/0001-98,PREFEITURA MUNICIPAL DE BURITAMA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"O convenio das 6 salas  de aulas convenio PAR- Escola Padrão FNDE, encontra se atrasada pelo motivo de ter havido rescisões de contratos com as empresas anteriores e realizada nova licitação para continuidade as obras.",Não informado,Não informado,03/07/2019
Buritama,Atrasada,Estadual,181498267.59,31346235.37,CONSÓRCIO HIDROVIA TIETÊ-PARANÁ - CHTP (QUEIROZ GALVÃO E CETENCO),33.412.792/0001-60,DEPARTAMENTO HIDROVIARIO - SECRETARIA DE LOGISTICA E TRANSPORTES,Transporte - Hidrovias,Não informado,execução da obra de ampliação do canal de navegação à jusante da eclusa de Nova Avanhandava,Não informado,Não informado,22/07/2019
Caçapava,Atrasada,Municipal,3709311.07,0,LAND VALE CONSTRUÇÕES LTDA.,13.830.541/0001-99,PREFEITURA MUNICIPAL DE CACAPAVA,Infraestrutura Urbana - Urbanização,Não informado,Obras de drenagem e pavimentação no bairro residencial Aldeias da Serra,Rua Benedicta Augusta de Paula,"https://www.google.com/maps/place/Rua+Benedicta+Augusta+de+Paula,+Ca%C3%A7apava+-+SP/@-23.058566,-457136008.17z/data=!3m1!4b1!4m5!3m4!1s0x94cc50f451f3c08f:0x1a68cc4048cb09be!8m2!3d-23.058571!4d-45.7114068",28/07/2019
Caçapava,Atrasada,Municipal,6035708.44,0,COMERCIAL E CONSTRUTORA FENIX EIRELI,73.041.188/0001-90,PREFEITURA MUNICIPAL DE CACAPAVA,Infraestrutura Urbana - Urbanização,Não informado,Obras de Drenagem e Pavimentação no Bairro Residencial Esperança,Rua Governador Andre Franco Montouro,"https://www.google.com/maps/place/R.+Gov.+Andr%C3%A9+Franco+Montoro,+Ca%C3%A7apava+-+SP,+12285-515/@-23.1282903,-457191086.17.33z/data=!4m5!3m4!1s0x94cc5231d96069af:0xe804ecffbd371de3!8m2!3d-23.1252007!4d-45.7204809",28/12/2019
Caçapava,Atrasada,Municipal,3633091.44,0,COMPEC GALASSO ENGENHARIA E CONSTRUÇÕES LTDA.,09.033.330/0001-58,PREFEITURA MUNICIPAL DE CACAPAVA,Outros,31/05/2019,Obras de Recapeamento de diversas ias,Rua Fernando Navajas,"https://www.google.com/maps/place/R.+Fernando+Navajas+-+Vila+Andr%C3%A9+Martins,+Ca%C3%A7apava+-+SP/@-23.0863936,-45710693.17z/data=!3m1!4b1!4m5!3m4!1s0x94cc510ebb9201d9:0x46fc4e3d0f89281d!8m2!3d-23.0863985!4d-45.708499",13/06/2019
