municipio_nome,situacao_obra,ambito,valor_inicial_contrato,valor_total_pago,contratada,cnpj_contratada,contratante,classificacao,data_paralisacao,descricao_obra,endereco,url_obra,data_prevista_conclusao
Auriflama,Paralisada,Municipal,441845.02,233363.43,F. MOREIRA DOS SANTOS MATERIAIS DE CONSTRUÇÃO EPP,19.110.316/0001-64,PREFEITURA MUNICIPAL DE AURIFLAMA,"Equipamento urbanos (praças, quadras e similares)",Não informado,CONSTRUÇÃO DO CENTRO DE CONVENÇÕES - 1ª ETAPA: COMPREENDE NA EXECUÇÃO DE SERVIÇOS DE INFRAESTRUTURA EM ÁREA EDIFICADA DE 432.57 METROS QUADRADOS.,Não informado,Não informado,11/04/2016
Avaí,Paralisada,Municipal,406988.48,129846.67,JP CONSTRUTORA E SERVIÇOS LTDA,18.350.036/0001-60,PREFEITURA MUNICIPAL DE AVAI,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",21/03/2017,"CONSTRUÇÃO DA UNIDADE BÁSICA DE SAÚDE,FOI EXTRAVIADO A DOCUMENTAÇÃO DA LICITAÇÃO E FEITO BOLETIM DE OCORRÊNCIA  FICANDO PREJUDICADA ALGUMAS RESPOSTAS.",Não informado,Não informado,05/02/2019
Avaí,Paralisada,Municipal,832602.52,524247.33,MB ENGENHARIA E CONSTRUÇÕES LTDA-EEP,07.168.193/0001-33,PREFEITURA MUNICIPAL DE AVAI,"Educação - Universidades, Faculdades, Escolas e similares",30/07/2014,TRATA-SE DA CONSTRUÇÃO DE UMA CRECHE ESCOLA FNDE NO NUCLEO HABITACIONAL COHAB A,Não informado,Não informado,24/06/2014
Avaí,Paralisada,Municipal,1538898.33,0,JP CONSTRUTORA E SERVIÇOS LTDA,18.350.036/0001-60,PREFEITURA MUNICIPAL DE AVAI,"Educação - Universidades, Faculdades, Escolas e similares",01/02/2016,CONSTRUÇÃO DE UMA CRECHE ESCOLA NA VILA OLIVEIRA .,Não informado,Não informado,12/12/2014
Bady Bassitt,Paralisada,Municipal,253543.44,117662.2,CONSTRUTORA MIRANDA & ALVES LTDA.-ME.,11.171.890/0001-10,CAMARA MUNICIPAL DE BADY BASSITT,Habitação,Não informado,Ampliação do prédio da Câmara Municipal. Obra embargada em 17/05/2012.,Não informado,Não informado,03/04/2012
Balbinos,Paralisada,Municipal,604221.26,464404.46,BENDITO DA SILVA CONSTRUÇÃO - ME,12.029.722/0001-58,PREFEITURA MUNICIPAL DE BALBINOS,"Educação - Universidades, Faculdades, Escolas e similares",01/04/2014,"Creche Escola do Governo Federal - Pró-Infância, Modelo Tipo C, localizada na Avenida da Saudade, Bairro Nossa Senhora Aparecida, Balbinos/SP.",AVENIDA DA SAUDADE,"https://www.google.com.br/maps/@-21.9038043,-493613484.20.75z",27/03/2012
Bananal,Paralisada,Municipal,685000,0,C.M.E CAMPOS MELO ENGENHARIA LTDA EPP,07.291.184/0001-35,PREFEITURA MUNICIPAL DE BANANAL,"Mobilidade urbana - Pontes, viadutos e similares",Não informado,REFORMA E URBANIZAÇÃO DA AREA DE LAZER IVANI BARBOSA,Não informado,Não informado,19/07/2017
Bananal,Paralisada,Municipal,1716403.68,174476.33,VIGA PARTICIPAÇÕES E ENGENHARIA LTDA,07.744.431/0001-01,PREFEITURA MUNICIPAL DE BANANAL,Mobilidade urbana - vias urbanas,Não informado,INFRAESTRUTURA E  URBANISMO NA AVENIDA JÕAO BARBOSA DE CAMARGO,Não informado,Não informado,27/06/2018
Barbosa,Paralisada,Estadual,9447942,4544300.97, CONSTRUTORA CVS S/A ,47.423.637/0001-54,DEPARTAMENTO HIDROVIARIO - SECRETARIA DE LOGISTICA E TRANSPORTES,Transporte - Hidrovias,Não informado,implantação da proteção dos pilares do vão de navegação da ponte da rodovia SP 425,Não informado,Não informado,31/12/2012
Barbosa,Paralisada,Municipal,225887.33,105969.02,BRAULINO JOSE BOMFIM-ME,11.942.286/0001-40,PREFEITURA MUNICIPAL DE BARBOSA,"Equipamento urbanos (praças, quadras e similares)",12/10/2018,"A OBRA É REFERENTE A CONSTRUÇÃO DE DOIS PORTAIS TURÍSTICOS NO MUNICÍPIO , E ESTÁ ATUALMENTE ATRASADA DEVIDO A EMPRESA VENCEDORA DA LICITAÇÃO FOI NOTIFICADA DUAS VEZES POR ATRASO NA OBRA E ESTÁ SENDO REALIZADO RESCISÃO DE CONTRATO. A PREFEITURA ESTA AGUARDANDO OS TRÂMITES PARA A REPROGRAMAÇÃO DA OBRA PARA QUE UMA NOVA EMPRESA RETOME A MESMA.",Não informado,Não informado,23/12/2015
Bariri,Paralisada,Estadual,41998279.18,10046292.06,CONSÓRCIO STER & ETC,23.341.586/0001-53,DEPARTAMENTO HIDROVIARIO - SECRETARIA DE LOGISTICA E TRANSPORTES,Transporte - Hidrovias,Não informado,execução da obra de implantação do atracadouro de espera da eclusa de Bariri,Não informado,Não informado,30/09/2016
Barretos,Paralisada,Municipal,752305.9,624134,MAQ RENTAL LOCAÇÃO DE MAQUINAS E EQUIPAMENTOS LTDA,08.254.504/0001-40,PREFEITURA MUNICIPAL DE BARRETOS,Mobilidade urbana - vias urbanas,Não informado,"Prestação de serviços de pavimentação e drenagem da Rua Dr. Mário Vieira Marcondes, recapeamento asfáltico da Avenida Dom José de Matos Pereira, Av. Agostinho Pereira e Avenida Fraternidade Paulista no Município de Barretos-SP -  CONTRATO 446/15 - TP 033/15 - PROCESSO 7054/15.",Não informado,Não informado,22/08/2016
Barretos,Paralisada,Municipal,520000,0,CJL CONSTRUTORA LTDA - EPP,10.514.077/0001-33,PREFEITURA MUNICIPAL DE BARRETOS,"Equipamento urbanos (praças, quadras e similares)",Não informado,Remodelação e ampliação da quadra de malha e bocha no Município de Barretos.,Não informado,Não informado,18/05/2016
Barretos,Paralisada,Municipal,7436690.72,1580841.56,MAQ RENTAL LOCAÇÃO DE MAQUINAS E EQUIPAMENTOS LTDA,08.254.504/0001-40,PREFEITURA MUNICIPAL DE BARRETOS,Mobilidade urbana - vias urbanas,Não informado,Execução de obras de pavimentação e drenagem do Trecho Sul entre Rotatória Edson Bampa Sanhaço até o encontro com a Avenida das Nações com Alameda Indonésia no Município de Barretos-SP- CONTRATO - 172/16 - CC 01/2016 - PROC. 25195/2015.,Não informado,Não informado,20/09/2017
Barretos,Paralisada,Municipal,1494877.43,257216.64,CJL CONSTRUTORA LTDA - EPP,10.514.077/0001-33,PREFEITURA MUNICIPAL DE BARRETOS,"Equipamento urbanos (praças, quadras e similares)",Não informado,IMPLANTAÇÃO E MODERNIZAÇÃO DE INFRAESTRUTURA ESPORTIVA,Não informado,Não informado,23/08/2017
Barretos,Paralisada,Municipal,497733.07,160786.66,NPM COMÉRCIO DE MAT. DE CONSTRUÇÃO LTDA EPP,05.901.213/0001-08,PREFEITURA MUNICIPAL DE BARRETOS,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,Prestação de Serviços para contratação de empresa especializada para execução das obras de ampliação da unidade Básica de Saúde Dr. Lothfallah Miziara na Rua João da Silva Nº 5498 - Bairro Zequinha Amêndola na cidade de Barretos - SP - CONTRATO 05/18 - TP 05/17 - PROCESSO 8744/17.,Não informado,Não informado,27/09/2018
Barretos,Paralisada,Municipal,8069675,3313855.29,ELETRO NAVVES LTDA ME ,06.895.414/0001-02,PREFEITURA MUNICIPAL DE BARRETOS,Energia - distribuição (rede interna urbana e similares),Não informado,"Fornecimento de mão de obra e materiais para substituição de 6500 braços de iluminação pública completos com lampadas de 250w vapor metálico com apresentação de amostras, nos bairros Bom Jesus, São Judas Tadeu, Alto Sumaré, Santa Helena, Dom Bosco, Zequinha Amendola, California, Arizonak, Jardim Etemp, Hussein Genha, Cond. Parque dos Ypes, Cristiano de Carvalho, Ide Daher, Nogueira, Santo Antonio, Ortega, City Barretos, Nova Barretos, Ibirapuera, Pereira, Jose Eugenio Miziara, Newton Sopa, Benedito R. Correa, Grande Horizonte, Jardim Vale do Verde, Jardim Luis Spina, Nadir Kenan, Pedro Cavalini entre outros bairros no  Município de Barretos-SP -  CONTRATO 402/15 - PP 027/15 - PROCESSO 14919/14.",Não informado,Não informado,21/10/2016
Barretos,Paralisada,Municipal,1074790.69,0,ELETRO NAVVES LTDA ME ,06.895.414/0001-02,PREFEITURA MUNICIPAL DE BARRETOS,Energia - distribuição (rede interna urbana e similares),Não informado,"Prestação de serviços com fornecimento de materiais para construção da iluminação publica ornamental da Av. Dom José de Matos Pereira (interligação do Bairro Cristiano de Carvalho ao bairro Zequinha Amendola) na Cidade de Barretos -SP, CONTRATO 466/14 - TP 005/14 - PROCESSO 769/14.",Não informado,Não informado,19/04/2015
Barretos,Paralisada,Municipal,15870358.62,3434896.68,SCAMATTI E SELLER,13.961.286/0001-13,PREFEITURA MUNICIPAL DE BARRETOS,"Abastecimento de água - Captação, Adução, Tratamento e similares",Não informado,AMPLIACAO DO SAA COM A CONSTRUCAO DE ESTACAO DE TRATAMENTO DE AGUA NO CORREGO RIO DAS PEDRAS EM BARRETOS.,Não informado,Não informado,20/09/2019
Batatais,Paralisada,Municipal,245639.58,47844.35,CDB CONSTRUTORA EIRELI ME,25.174.747/0001-97,CAMARA MUNICIPAL DE BATATAIS,"Equipamento urbanos (praças, quadras e similares)",Não informado,"Contratação de empresa para o fornecimento de materiais, mão-de-obra e direção técnica para reforma e manutenção do Edifício Principal e Histórico, da Câmara Municipal de Batatais.  O Contrato foi rescindido através do Processo Administrativo 001/2018, por descumprimento, pela Contratada, das obrigações relativas ao Contrato Administrativo 006/2017 em suas cláusulas 3.1, 4.1, 9.1 e 9.1 “a”, bem com os artigos 78, incisos I e V e 79 inciso I da Lei 8.666/1993. Foram aplicadas multas e penalidades previstas.",Não informado,Não informado,24/05/2018
Bauru,Paralisada,Estadual,945379.02,819986.29,LOCAMAQ LOCAÇÃO DE EQUIPAMENTOS E CONSTRUÇÃO CIVIL LTDA EPP,04.010.933/0001-10,FACULDADE DE CIENCIAS - UNESP - CAMPUS DE BAURU,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"CONSTRUÇÃO DO NÚCLEO DE NANOTECNOLOGIA, JUNTO AO CAMPUS DE BAURU",Não informado,Não informado,19/06/2018
Bauru,Paralisada,Municipal,668855.45,214806.94,DP CHRISTIANINI CONSTRUTORA – EPP,13.042.587/0001-43,PREFEITURA MUNICIPAL DE BAURU,"Equipamento urbanos (praças, quadras e similares)",30/11/2018,"RETOMADA E FINALIZAÇÃO DE OBRA COM A CONSTRUÇÃO DE UM PRÉDIO TÉRREO PARA ABRIGAR O SERVIÇO DE CONVIVÊNCIA PARA IDOSOS - CCI, COM ÁREA CONSTRUÍDA TOTAL DE 474.32 M², LOCAL: RUA GUMERCINDO DA CRUZ, QT. 01, LADO ÍMPAR, S/Nº - SETOR 03 – QUADRA 467 - JARDIM CAROLINA – ZONA LESTE - BAURU – SP",RUA GUMERCINDO DA CRUZ,"https://www.google.com/maps/place/R.+Gumercindo+da+Cruz,+1-2-1-60+-+Carolina,+Bauru+-+SP,+17032-553/@-22.32,-490351689.223m/data=!3m2!1e3!4b1!4m13!1m7!3m6!1s0x94bf5d789da25805:0x232f36275c7bf5c3!2sR.+Gumercindo+da+Cruz+-+Jardim+Dona+Lili,+Bauru+-+SP!3b1!8m2!3d-22.3206533!4d-49.0344441!3m4!1s0x94bf5d78904d51bf:0x7bfad9335d834933!8m2!3d-22.32!4d-49.0344872",04/09/2018
Bauru,Paralisada,Municipal,14479331.5,10641795.34,PENASCAL ENGENHARIA E CONSTRUÇÃO LTDA,67.718.874/0001-50,PREFEITURA MUNICIPAL DE BAURU,Infraestrutura Urbana - Urbanização,11/05/2019,"Execução de 131775.84 m² de pavimentação asfáltica sobre base de brita graduada, 31386.54 metros de guias e sarjetas extrusadas, 732 rampas de acessibilidade, 44894.91 m² de calçada e 6559.00 metros de galeria de águas pluviais nos bairros Parque Jaraguá e Parque Santa Edwiges.",RUA EDHEGAL APARECIDO BIONDO,,14/01/2019
Bauru,Paralisada,Municipal,749924.45,231743.57,M&K ENGENHARIA LTDA - EPP,03.510.620/0001-69,PREFEITURA MUNICIPAL DE BAURU,"Equipamento urbanos (praças, quadras e similares)",Não informado,"CONSTRUÇÃO NOVA DE UM PRÉDIO PARA ABRIGAR O RESTAURANTE E LANCHONETE DO ZOOLÓGICO, COM ÁREA CONSTRUÍDA TOTAL DE 381.93 M²","Rodovia Com. João Barros, km 232, s/n - Vargem Limpa","https://www.google.com/maps/place/Parque+Zool%C3%B3gico+Municipal+de+Bauru/@-22.3408348,-490221601.717m/data=!3m2!1e3!4b1!4m5!3m4!1s0x94bf5dc21fc7ae43:0x9fad78412eb4fabc!8m2!3d-22.3408348!4d-49.0199714",10/04/2018
Bauru,Paralisada,Estadual,670656.25,174545.68,F. MOREIRA DOS SANTOS MATERIAIS DE CONSTRUÇÃO EPP,19.110.316/0001-64,PREFEITURA DO CAMPUS USP DE BAURU - PUSP,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Reforma do Ginásio de Esportes da Prefeitura do Campus USP de Bauru,Não informado,Não informado,10/11/2017
Bebedouro,Paralisada,Municipal,155835.85,0,SULPAV TERRAPLANAGEM E CONSTRUÇÕES LTDA,07.855.006/0001-90,PREFEITURA MUNICIPAL DE BEBEDOURO,Mobilidade urbana - vias urbanas,Não informado,"Contrato Administrativo nº. 88/2011 , Tomada de Preço 08/2011, empresa contratada Sulpav Terraplanagem e Construção Ltda . Objeto : Pavimentação Asfáltica, Guias/Sarjetas e Sinalizações de Trecho da Avenida Lourenço Santim , Contrato de Repasse n° 0301663-80/2009 junto ao Ministério das Cidades , através da Caixa Econômica Federal",Não informado,Não informado,30/11/2019
Bebedouro,Paralisada,Municipal,19649017.9,8088822.87,ISO CONSTRUÇÕES E INCORPORAÇÕES LTDA,69.126.357/0001-17,PREFEITURA MUNICIPAL DE BEBEDOURO,Habitação,Não informado,"Contrato nº. 19/2016 , Concorrência Pública nº. 03/2015 , empresa contratada ISO Construções e Incorporações S/A , objeto : EMPREENDIMENTO DENOMINADO BEBEDOURO H"" , COM 234 UNIDADES HABITACIONAIS - TIPOLOGIA TI-33B-03 COM ÁREA DE  56.57 M2 - BLOCO DE CONCRETO , RADIER - 2D-DU/EM-PPM - S. COLAP , Convênio com CDHU - Companhia de Desenvolvimento Habitacional e Urbano do estado de São Paulo . Obra rescindida unilateralmente em 14 de novembro de 2018 e publicada em 20 de novembro de 2018 no diário oficial do município e do estado , em função dos Incisos I , II , III , V , VII e VIII  do artigo 78 da Lei 8666/93 e alterações ulteriores . Situação atual chamamento do segundo colocado para continuidade de remanescente de obra. """,Não informado,Não informado,03/08/2018
Bebedouro,Paralisada,Municipal,448430.02,101538.78,"PEREIRA GOMES - ENGENHARIA, CONSTRUÇÕES E COMERCIO ",03.672.648/0001-00,PREFEITURA MUNICIPAL DE BEBEDOURO,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"Construção de Quadra escolar Poliesportiva Coberta na EMEB Maria Fernanda Lopes Piffer, Residencial Santaella, Bebedouro/SP",Não informado,Não informado,25/01/2017
Bebedouro,Paralisada,Municipal,384934.92,196825.18,JOSAN COMÉRCIO E CONSTRUÇÕES EIRELI – ME,20.747.690/0001-54,PREFEITURA MUNICIPAL DE BEBEDOURO,Mobilidade urbana - vias urbanas,Não informado,"Contrato nº 33/2016, Tomada de Preço nº 02/2015, Objeto Execução de Pavimentação Asfáltica em Ruas do Município, sito a Rua José Antônio Cagnin, Alameda Francisco de Souza Braga e Alameda Plínio de Brito, Bebedouro/SP, Empresa Josan Comércio e Construções EIRELI – ME. Contrato de Repasse nº 1007709-71/2013 – Ministério das Cidades. Obra paralisada em função de rescisão de contrato, em função de Inciso XV do Art. 78, por inadimplemento por parte de repasses de recursos da União. A municipalidade enviou novo projeto para novo certame licitatório, até o presente momento não recebeu autorização para desencadeá-lo.",Não informado,Não informado,20/02/2016
Bebedouro,Paralisada,Municipal,3547556.8,1271799.93,MATTARAIA ENGENHARIA INDÚSTRIA E COMÉRCIO LTDA,50.426.097/0001-77,PREFEITURA MUNICIPAL DE BEBEDOURO,Mobilidade urbana - vias urbanas,Não informado,"Contrato nº 27/2018, Concorrência Pública nº 01/2018, Objeto Execução de Recapeamento Asfáltico com sinalização vertical e horizontal em diversas vias do município de Bebedouro/SP, Empresa Mattaraia Engenharia Indústria e Comércio LTDA. A municipalidade efetuou rescisão unilateral com a referida empresa por irregularidades dos incisos I, II, III, IV e V do Art. 78 da Lei 8666/93. Convocou o segundo colocado nos termos do inciso XI do Art. 24 que declinou. Encontra-se na fase de convoca??ão do terceiro colocado.",Não informado,Não informado,06/09/2018
Bento de Abreu,Paralisada,Municipal,1376800.36,1053927.73,SANENZA CONSTRUTORA LTDA ME,15.212.201/0001-20,PREFEITURA MUNICIPAL DE BENTO DE ABREU,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"CONSTRUÇÃO DE UMA CRECHE ESCOLA CONVÊNIO 5444/2012 CRECHE COHAB DIABASE - A OBRA ENCONTRA-SE PARALISADA EM RAZÃO DE PROBLEMAS NA SUA EXECUÇÃO, TAIS COM, DIVERGÊNCIAS NOS SERVIÇOS EXECUTADOS COM O QUE FOI PAGO PARA AS EMPRESAS CONTRATADAS, SERVIÇOS EXECUTADOS EM DESACORDO COM O PROJETO TÉCNICO, BEM COMO DIVERGÊNCIAS DO PERCENTUAL CONSIDERADO PELA FISCALIZADORA E O QUE FOI REALMENTE EXECUTADO. FATO QUE MOTIVOU NA ABERTURA DE AUDITÓRIA INTERNA PARA APURAÇÃO DE IRREGULARIDADES.",Não informado,Não informado,02/05/2013
Birigui,Paralisada,Municipal,218410.16,35293.57,CONSTRUTORA BERTONI & BONIFÁCIO LTDA - ME,19.753.461/0001-63,PREFEITURA MUNICIPAL DE BIRIGUI,"Equipamento urbanos (praças, quadras e similares)",Não informado,IMPLANTAÇÃO E MODERNIZAÇÃO DE INFRAESTRUTURA ESPORTIVA,Não informado,Não informado,27/12/2018
Birigui,Paralisada,Municipal,5550000,4459614.37,BRUNO COVRE DIAS MARTINES & CIA. LTDA.,10.363.891/0001-02,PREFEITURA MUNICIPAL DE BIRIGUI,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"Obra de Construção do Centro de Formação do Professor e Atendimento ao Aluno, conforme Contrato nº 5.292/2010 (Concorrência Pública 06/2009), firmado c/ a empresa Bruno Covre Dias Martines & Cia Ltda, no valor de R$=5550000.00, c/ Área de Construção de 4446.22 m2, situado na Rua Anhanguera, esq. c/ Rua Roberto Antunes - Jd. Morumbi, nesta cidade, c/ início da obra em 19/04/2010, com Termo Aditivo de R$=159911.95 e de R$=415534.38 e Reajuste de R$=265130.24, totalizando um valor de R$=6390576.57, com prazo final em 05/08/2014, onde foi feito o Termo de Rescisão Contratual - Distrato nº 6.844/2014 de 07/07/2014.",Não informado,Não informado,20/07/2012
Birigui,Paralisada,Municipal,170440.35,19470.29,MAGON CONSTRUTORA E INCORPORAÇÃO LTDA,14.529.183/0001-41,PREFEITURA MUNICIPAL DE BIRIGUI,Habitação,Não informado,"Obra de Reforma e Ampliação do prédio que abrigará a Central de Distribuição do P.A.A. - Programa de Aquisição de Alimentos, sito na Rua Roberto Clark, esq. c/ Rua Antonio Simões - Centro, c/ Área de Construção de 389.89 m2, conforme Contrato nº 7.008/2.014, firmado c/ a empresa Magon Construtora e Incorporadora Ltda. - E.P.P., vencedora da Tomada de Preços nº 08/2014 no valor de R$=170440.35 (Recurso Próprio), iniciada em 19/02/2015, c/ prazo inicial de conclusão em 20/04/2015, c/ Aditivo de prazo de 45 dias, passando o prazo final de conclusão p/ 04/06/2015, sendo que a obra encontra-se paralisada pelo motivo de inadimplemento da empresa contratada.  A paralisação foi determinada pelo gestor responsável.",Não informado,Não informado,20/04/2015
Birigui,Paralisada,Municipal,1924832.15,967322.17,LICÓRIO & LICÓRIO CONSTRUÇÕES LTDA. M.E.,11.326.440/0001-50,PREFEITURA MUNICIPAL DE BIRIGUI,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,"Obra de Construção da Unidade de Pronto Atendimento (UPA) do Jd. Planalto, sito na Av. José Agostinho Rossi, esq. c/ Rua Mantura Antonio, Jd. Planalto, c/ Área de construção de 1287.05 m2, conforme Contrato nº 6.141/2.012, firmado c/ a empresa Licório & Licório Construções Ltda. EPP, vencedora da Concorrência  Pública 04/2012 no valor de R$=1924832.15 (sendo R$=900000.00 de Convênio e R$=1024832.15 de contrapartida), obra iniciada em 11/07/2012, c/ prazo inicial de 12 meses, Aditivo de R$=185238.69, totalizando R$=2110070.84 e prazo final em 18/08/2014.",Não informado,Não informado,05/07/2013
Birigui,Paralisada,Municipal,3446769.5,403970.94,ESMEBRA CONSTRUÇÃO CIVIL LTDA. - EPP,52.907.532/0001-00,PREFEITURA MUNICIPAL DE BIRIGUI,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"Obra de Construção do Centro de Convenções e Eventos de Birigui, situada na Av. Projetada A, esq. c/ Rua Waldemar Lot e Av. Cidade Jardim, no Jardim Alto do Silvares, com Área de Construção de 4412.28 m2, conforme Contrato nº 6.751/2.014 (Concorrência Pública nº 05/2.013), com início da obra no dia 06/05/2.014, com Distrato nº 7.921/2.015 de 30/11/2.015.",Não informado,Não informado,02/11/2014
Bocaina,Paralisada,Municipal,162149.54,54049.85,BRAULINO JOSÉ BONFIM -ME,11.942.286/0001-40,PREFEITURA MUNICIPAL DE BOCAINA,"Equipamento urbanos (praças, quadras e similares)",Não informado,Reforma do Conjunto Aquático Dr Aloysio Muniz Barreto,Não informado,Não informado,07/09/2018
Bofete,Paralisada,Municipal,476600.56,339718.98,PLAW CONSTRUÇÕES E LOCAÇÃO DE EQUIPAMENTOS LTDA EPP,10.693.035/0001-88,PREFEITURA MUNICIPAL DE BOFETE,"Equipamento urbanos (praças, quadras e similares)",11/06/2018,Implantação e modernização de infraestrutura esportiva - Construção de Centro Olímpico,Não informado,Não informado,18/01/2017
Bofete,Paralisada,Municipal,1024054.41,143541.56,IZILDA DOMINGUES DE REZENDE EPP,03.311.350/0001-43,PREFEITURA MUNICIPAL DE BOFETE,"Equipamento urbanos (praças, quadras e similares)",Não informado,Execução de obra de construção de ginásio poliesportivo - Ginásio Poliesportivo,Não informado,Não informado,24/07/2016
Boituva,Paralisada,Municipal,1432686.23,319442.58,DNP TERRAPLENAGEM E PAVIMENTADORA LTDA ,57.623.761/0001-17,PREFEITURA MUNICIPAL DE BOITUVA,Habitação,17/10/2018,DRENAGEM CENTRAL,Não informado,Não informado,06/10/2016
Boituva,Paralisada,Estadual,8897727.27,2441224.42,S.L.T. ENGENHARIA E CONSTRUÇÕES LTDA.,03.460.449/0001-20,SECRETARIA DA JUSTICA E CIDADANIA,"Segurança pública (Delegacias, penitenciárias e similares)",16/09/2015,"Construção do novo Fórum da Comarca de Boituva, projeto Leiaute Acoplado Flexível – LAF + 1º Acoplamento com a área construída da edificação de 3385.95 m². Obs.: Em andamento procedimento licitatório para a retomada da obra com previsão de início para o 1º semestre de 2019.",Rua Zélia de Lima Rosa,"https://www.google.com/maps/@-23.3037726,-47.6491288,3a,75y,269.42h,99.54t/data=!3m6!1e1!3m4!1sCjld5XglkFztAPY3K7908A!2e0!7i13312!8i6656",12/04/2016
